countryCode,id,name,code,startDate,endDate,year,clusterCode,cluster,requirements,funding,percentFunded
#country+code,#activity+appeal+id+fts_internal,#activity+appeal+name,#activity+appeal+id+external,#date+start,#date+end,#date+year,#sector+cluster+code,#sector+cluster+name,#value+funding+required+usd,#value+funding+total+usd,#value+funding+pct
KEN,302,Kenya Emergency Humanitarian Response Plan 2009,CKEN09,1/1/2009,12/31/2009,2009,,Multiple clusters/sectors (shared),,0,
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1661,CAMP COOR. AND CAMP MGMT,11395657,8667757,76
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1663,COORDINATION,2527221,1425492,56
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1664,EARLY RECOVERY AND FOOD SECURITY,32489273,9581803,29
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1665,EDUCATION,5814829,1571403,27
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1666,EMERGENCY TELECOMMUNICATIONS,897230,541724,60
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1667,FOOD,99969328,86106659,86
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1668,HEALTH,7065699,4450474,63
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1669,LOGISTICS,636920,453674,71
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1670,NUTRITION,5105200,2965696,58
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1671,PROTECTION,7723681,4858244,63
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1672,SHELTER AND NON-FOOD ITEMS,23544473,10783893,46
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,1673,"WATER, SANITATION & HYGIENE",10398890,4920037,47
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,,Not specified,,569013,
KEN,271,Kenya Emergency Humanitarian Response Plan (Revised) 2008,FKEN08,1/1/2008,7/1/2008,2008,,Multiple clusters/sectors (shared),,0,
KEN,218,Kenya 2006,FKEN0607,10/16/2006,4/15/2007,2006,,Not specified,,36914174,
KEN,218,Kenya 2006,FKEN0607,10/16/2006,4/15/2007,2006,,Multiple clusters/sectors (shared),,0,
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1497,CAMP COOR. AND CAMP MGMT,6000000,,
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1498,COORDINATION AND SUPPORT SERVICES,610000,,
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1499,EDUCATION,400000,,
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1500,FOOD,19276656,28303756,147
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1501,HEALTH,5566919,1710840,31
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1502,LIVELIHOOD,6600000,2220412,34
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1503,LOGISTICS,6000000,,
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1504,NUTRITION,2088500,588500,28
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1505,PROTECTION,578690,178690,31
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,1506,WATER & SANITATION,6623874,1623874,25
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,,Not specified,,717312,
KEN,234,Kenya: 2006 November Floods,FKEN06,11/22/2006,12/31/2006,2006,,Multiple clusters/sectors (shared),,0,
KEN,157,Kenya  2004,FKEN04,7/1/2004,12/31/2004,2004,,Not specified,,46115017,
KEN,157,Kenya  2004,FKEN04,7/1/2004,12/31/2004,2004,,Multiple clusters/sectors (shared),,0,
KEN,93,Kenya Drought Donor Alert 2002,OKEN02,1/1/2002,12/31/2002,2002,,Not specified,,19891797,
KEN,93,Kenya Drought Donor Alert 2002,OKEN02,1/1/2002,12/31/2002,2002,,Multiple clusters/sectors (shared),,0,
KEN,71,Kenya Drought 2001,OKEN01,1/1/2001,12/31/2001,2001,,Not specified,,114513292,
KEN,71,Kenya Drought 2001,OKEN01,1/1/2001,12/31/2001,2001,,Multiple clusters/sectors (shared),,0,
